seed,theta1,theta2,theta3,target_vf,mesh_size,radius,beta_heaviside,beta_grf,N,E0,nu,p,C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66
166673380,0.21900949557213403,0.0992608965760951,0.5185609369707143,0.42102687816503176,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,3359.9759563374582,165.15215295763522,674.3562582006163,9.403519213490794,52.70777176769697,55.30455164422569,165.1523437939038,807.1155642957424,147.3439726626762,-23.385467959152173,1.0659266860189442,79.44545285975448,674.3563908400195,147.3440215325644,2479.391108354508,-6.83114756380924,46.368875713668935,16.491431054985988,9.40343918929531,-23.38559459009526,-6.831269445411666,157.40900645235558,9.576515966004532,1.291414632781998,52.70779333721744,1.0661498003594483,46.36880414631774,9.576528235534184,834.9986175869253,25.688279540153175,55.304557347623295,79.4454692129631,16.491645870292924,1.2914905398430223,25.688174827242666,180.7839744906312
698948396,0.7588433910932658,0.520708697214188,0.5277453264246698,0.9459059598247177,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,20738.84532348373,8405.959064059087,8444.813110458615,9.320048490036985,-58.433730164697856,36.99614201987456,8405.959070706978,20678.58329959101,8413.249189509492,21.766062171280087,-15.414259928583192,-10.96256006364504,8444.813112768445,8413.249182493808,21035.425452797102,71.07362590215713,-44.182375485751415,5.088772003489653,9.320046972640412,21.76605924104531,71.07362780922975,6087.285725249901,5.331340579756664,-10.078842007154035,-58.43373044201554,-15.414260732701269,-44.18237011665062,5.3313406426504395,6121.265439649431,8.005324641771953,36.996142505651086,-10.962555569447849,5.088770497050711,-10.078842468795127,8.005324901265919,6081.306528202661
101479865,0.23912018566529575,0.2111233026348157,0.003754764765545241,0.9555964973509585,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,22299.316229966254,9043.871517581747,8401.902776424842,17.178668437957434,8.672099458081357,30.127557302547103,9043.871517582764,22456.984121282767,8437.027868949157,30.08244466994102,4.4828099390131175,24.615914353131227,8401.90277642622,8437.027868946012,20216.44525521101,39.285656386132985,-0.4307487717687963,13.487110961924706,17.17866843734025,30.082444671643156,39.28565639778926,5983.059283683809,10.701217598697857,4.616384690253822,8.672099454706261,4.482809934266366,-0.43074877432777453,10.701217602137687,5970.905412944968,10.463338524438681,30.12755730185469,24.615914350755485,13.4871109639871,4.616384690938123,10.463338524031316,6583.421053367947
1713518463,0.040356793510477454,0.11505452344615338,0.40255238129722887,0.9875361164416783,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,25777.70085174901,10913.437254082151,10870.22541212144,-17.42144819686215,-38.51257456806888,8.410570904092369,10913.43725407942,26116.881274809057,10958.191891753137,-34.85954151828425,-18.7727531194339,10.22348622092301,10870.225412122034,10958.191891754379,25887.438363571273,-32.41193359757417,-31.61472970347536,5.363487998944945,-17.421448194493987,-34.85954151923405,-32.41193359617995,7471.758031240374,4.19422400106576,-12.41083436283421,-38.51257456700192,-18.772753119212716,-31.6147297030099,4.194224001455595,7385.3634310160005,-11.518037553571565,8.410570908169534,10.223486219757095,5.36348799982448,-12.410834363778743,-11.518037554765273,7429.547519709337
1117555392,0.06315132427507594,0.06755459121283623,0.46635354805586937,0.6602898004332733,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,4326.980345099038,1285.0588301674702,1428.570637495703,-5.998563039801678,-185.930123422718,-19.25007986691134,1285.0588058238468,9939.692714732806,2789.18170388483,36.64375340766392,-63.51802966751558,-45.15776110975406,1428.5705988272575,2789.181682971813,9224.813882568813,11.038356254839156,-83.67071659862563,-24.148715204942537,-5.9985517975446525,36.64378292464104,11.038376731423265,2960.055306278036,-20.530198385158755,-24.01174008723627,-185.93001469781697,-63.518045344102944,-83.67076135275126,-20.530210504497585,1459.203436449228,8.676492224210387,-19.250139114493223,-45.15774685934144,-24.14870190644618,-24.011740879566233,8.67653293584352,1205.3991429703751
2804296710,0.1868751374971872,0.18438904524754518,0.6232746976277941,0.3348487488255896,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,468.59954118958564,120.36438799806963,123.24049996534748,1.7855003744642526,-76.16824696578234,14.932986160437977,120.36429607207934,2437.1088462768084,223.00190723981038,-1.4128578909838583,-28.65674731433165,40.73587555966279,123.24067372847452,223.00211383136866,1223.5282039214762,2.849725783635488,-9.268987039505907,8.603262320641521,1.7854044730150707,-1.4128304370523364,2.8497326204559226,299.1711537510023,0.45646201956970317,-38.120588939735256,-76.1681222995656,-28.656852435143094,-9.268855540783054,0.4564651389496059,128.27170454515564,1.839415907649184,14.933240774540218,40.7357765330072,8.603290305742538,-38.12071423780153,1.8392201281215828,161.03860947651646
519665432,0.7782790191200659,0.3600970016616827,0.29200350186026536,0.4064155452275456,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,1671.4658255368936,142.30867722729488,326.45012605796313,13.611482449590957,-39.23613107854473,-89.3006307011244,142.30872195580636,1314.5027319163323,141.72740279102953,59.89920313943635,-6.843585096821728,-23.53471545481413,326.4503611807072,141.72762573132982,1476.9863705100354,71.31594129207025,24.850843981681734,-10.785429683495238,13.611605923522204,59.89936515458454,71.31570990758718,128.17515695275605,-16.5944789359779,-3.576786481705469,-39.235904063100634,-6.843676182747902,24.850912471562225,-16.594380694223528,500.9907111984761,26.884902969769843,-89.30039820787907,-23.534994715874973,-10.785293699778785,-3.5767385251359083,26.885107458748866,203.08221380817534
2048638693,0.7492595534893298,0.6354325368203508,0.572840238275513,0.600274676071278,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,4774.705873239452,1392.2600284415262,1035.6370870194598,-38.45825900414845,-120.35608041413063,137.49792707019174,1392.2600295399886,6290.592353490321,1578.0869004466908,-71.54639147544685,27.23528358860226,226.98849375792184,1035.6373091286202,1578.087094788317,4880.014683071542,-30.796071514140376,-47.27690680776569,63.93957500721517,-38.458229756161245,-71.54649544452371,-30.79593439174525,1685.021519103856,51.10779862899322,47.01433866162589,-120.35599884704057,27.235345214497226,-47.27683392608989,51.10774633510499,1049.4051702998906,-35.89193792846973,137.4978627116316,226.98828718602022,63.939630898406655,47.01432714600005,-35.891972114223705,1481.0603252025173
1660927752,0.6549980127304548,0.6861655649466561,0.2710772268461424,0.9998593682925629,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,27701.81739359316,11855.879521026562,11859.859766280797,-0.36424520758442774,-0.7029377389083542,5.258092724163896,11855.879521026602,27692.43611547301,11856.52011277674,-0.964417762657286,-0.5170531582185319,4.09969445607518,11859.859766280735,11856.520112776589,27714.24714128029,-1.4941984235189543,-1.5653861420706474,2.0694160058986597,-0.364245207477048,-0.964417762928214,-1.494198423725716,7919.2020641828185,2.04184811726097,-0.5199646862951658,-0.702937739040685,-0.5170531581118177,-1.5653861420631927,2.041848117197232,7922.578975498915,-0.3620110715864409,5.258092724518739,4.0996944560517425,2.069416005940868,-0.5199646863061403,-0.36201107167208324,7918.675524953495
2181223086,0.07645723065702359,0.518099948049757,0.5001299431351893,0.8736530964213298,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,15782.045166815047,5872.193402748811,5639.230982710873,5.562458505087797,-895.1499389746349,-167.89326528712073,5872.193402743467,16051.011181350063,5534.935504573351,-3.6902103200849106,-415.73499722381666,-114.59231574006535,5639.230982739271,5534.935504643422,14447.423942513482,-39.31271281819744,-583.8970628109985,-44.23035725107663,5.5624584796718395,-3.6902103359242786,-39.3127129320534,4457.523070063016,-46.99006166119735,-315.1627656013889,-895.149938996337,-415.73499725898114,-583.8970628881606,-46.99006167612995,4634.9708044991385,1.5741716901903553,-167.8932653035749,-114.59231577340908,-44.23035730489723,-315.16276559345516,1.5741717098881605,4806.396470871101
